RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
272289,7372,Walnut Hill,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
762760,7372,Avalon Lakes-Mill Creek Pond,Neighborhood,OK,OK,Midwest City,Oklahoma City,Oklahoma County
403400,7372,Mt. Paran - Northside,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
121410,7375,Salmon Brook,Neighborhood,CT,CT,Granby,Hartford-West Hartford-East Hartford,Hartford County
761836,7375,Shimek,Neighborhood,IA,IA,Iowa City,Iowa City,Johnson County
343974,7375,Downtown,Neighborhood,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County
763335,7378,Pine Ridge North,Neighborhood,FL,FL,Greenacres,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
275542,7378,St. Cyrils,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
274329,7378,Little Bit of Country,Neighborhood,TX,TX,El Paso,El Paso,El Paso County
764352,7381,Sunrise Heights,Neighborhood,VA,VA,Harrisonburg,Harrisonburg,Harrisonburg City
343243,7382,Eastlake Woods,Neighborhood,CA,CA,Chula Vista,San Diego-Carlsbad,San Diego County
124991,7382,Lake Forest Hills,Neighborhood,FL,FL,Jacksonville,Jacksonville,Duval County
417156,7382,Historic Uptown,Neighborhood,FL,FL,Saint Petersburg,Tampa-St. Petersburg-Clearwater,Pinellas County
104005,7382,Eastwood,Neighborhood,AL,AL,Birmingham,Birmingham-Hoover,Jefferson County
276444,7382,McFerrin Park,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
250936,7387,Inglesea,Neighborhood,WA,WA,Burien,Seattle-Tacoma-Bellevue,King County
273023,7388,Brentwood,Neighborhood,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County
269499,7388,Magnolia Park,Neighborhood,IA,IA,Des Moines,Des Moines-West Des Moines,Polk County
343603,7388,Wentworth-Holland,Neighborhood,CA,CA,Oakland,San Francisco-Oakland-Hayward,Alameda County
274608,7388,Mountain Arroyos,Neighborhood,TX,TX,El Paso,El Paso,El Paso County
56394,7388,Northside,Neighborhood,IL,IL,Wheaton,Chicago-Naperville-Elgin,DuPage County
762123,7393,Duncan Park,Neighborhood,CO,CO,Englewood,Denver-Aurora-Lakewood,Arapahoe County
270026,7394,Michigan-Martin,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County
163763,7394,West Hills,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
415989,7394,Abby Trails,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
217082,7397,Westwood,Neighborhood,TX,TX,Lewisville,Dallas-Fort Worth-Arlington,Denton County
276204,7397,Beau Terra,Neighborhood,AL,AL,Mobile,Mobile,Mobile County
46876,7397,Old Brookville,Neighborhood,NY,NY,Glen Head,New York-Newark-Jersey City,Nassau County
271074,7401,Collins View,Neighborhood,OR,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County
147331,7401,Eastview,Neighborhood,IN,IN,Evansville,Evansville,Vanderburgh County
275347,7403,Shavano Forest,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
268972,7403,East Jacksonville,Neighborhood,FL,FL,Jacksonville,Jacksonville,Duval County
20428,7405,Sewaren,Neighborhood,NJ,NJ,Woodbridge Township,New York-Newark-Jersey City,Middlesex County
763280,7405,Cottage District,Neighborhood,OK,OK,Oklahoma City,Oklahoma City,Oklahoma County
763711,7405,Northwest Rochester,Neighborhood,MN,MN,Rochester,Rochester,Olmsted County
276052,7408,Whisper Hollow-North Central Thousand Oaks,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
166388,7408,Anchor Bay Harbor,Neighborhood,MI,MI,Chesterfield,Detroit-Warren-Dearborn,Macomb County
761352,7408,Carillon Forest,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
403346,7408,The Gap,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
396749,7408,Graniteville-East Barre,Neighborhood,VT,VT,Barre,Barre,Washington County
761317,7408,Lochn'ora,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
275128,7408,Rancho Buena,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
118387,7415,Sunset Cliffs,Neighborhood,CA,CA,San Diego,San Diego-Carlsbad,San Diego County
764209,7415,Upper Burton Creek,Neighborhood,TX,TX,Bryan,College Station-Bryan,Brazos County
274225,7415,Lake Como,Neighborhood,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County
165540,7415,Oldtown,Neighborhood,KS,KS,Topeka,Topeka,Shawnee County
269950,7419,Art Center,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County
273714,7421,Feldman's,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
255961,7423,Forest Hill,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County
192635,7424,Moapa Valley,Neighborhood,NV,NV,Logandale,Las Vegas-Henderson-Paradise,Clark County
761080,7424,Park Meadows,Neighborhood,UT,UT,Park City,Summit Park,Summit County
763630,7424,Brookview-Skidway Terrace-Parkview,Neighborhood,GA,GA,Savannah,Savannah,Chatham County
274092,7424,Independence Plaza,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
268815,7424,Kalorama,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
276522,7429,Prospect,Neighborhood,AL,AL,Mobile,Mobile,Mobile County
269989,7429,Fiskhorn,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County
270160,7429,Saint Anthony West,Neighborhood,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County
276474,7432,North Delaware,Neighborhood,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County
273981,7432,Hidden Valley,Neighborhood,WA,WA,Bellevue,Seattle-Tacoma-Bellevue,King County
272110,7434,Gra-Ram,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
210276,7434,Elliott,Neighborhood,PA,PA,Pittsburgh,Pittsburgh,Allegheny County
738027,7436,Sammamish Valley,Neighborhood,WA,WA,Redmond,Seattle-Tacoma-Bellevue,King County
274424,7436,Mariners Village,Neighborhood,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County
272195,7438,Nash Park,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
763364,7438,Remington Park,Neighborhood,TX,TX,Lubbock,Lubbock,Lubbock County
275178,7438,Rio Vista,Neighborhood,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County
269130,7438,Palmetto Beach,Neighborhood,FL,FL,Tampa,Tampa-St. Petersburg-Clearwater,Hillsborough County
737798,7438,Stewart Gardens,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
269293,7438,Castleberry Hill,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
272922,7447,Bellewood,Neighborhood,AL,AL,Mobile,Mobile,Mobile County
271884,7447,Cordata,Neighborhood,WA,WA,Bellingham,Bellingham,Whatcom County
416693,7449,Coppin Heights - Ash-Co-East,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
417684,7449,Western Skies,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
276324,7451,Faireway Hills,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
762553,7451,Franklin South,Neighborhood,UT,UT,Provo,Provo-Orem,Utah County
271248,7451,South Elmwood,Neighborhood,RI,RI,Providence,Providence-Warwick,Providence County
125884,7455,Rattlesnake,Neighborhood,FL,FL,Tampa,Tampa-St. Petersburg-Clearwater,Hillsborough County
416630,7457,Joseph Avenue Block Club,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
417805,7457,East Quincy Highlands,Neighborhood,CO,CO,Aurora,Denver-Aurora-Lakewood,Arapahoe County
270128,7457,Logan Park,Neighborhood,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County
761552,7457,Mission Grove,Neighborhood,CA,CA,Escondido,San Diego-Carlsbad,San Diego County
764146,7461,Peacock Gap,Neighborhood,CA,CA,San Rafael,San Francisco-Oakland-Hayward,Marin County
763755,7462,Kentucky Hills,Neighborhood,MO,MO,Independence,Kansas City,Jackson County
761972,7462,South Campus,Neighborhood,CA,CA,Chico,Chico,Butte County
270387,7462,Eastrange-Piedra Vista,Neighborhood,NM,NM,Albuquerque,Albuquerque,Bernalillo County
270406,7462,Heritage Hills,Neighborhood,NM,NM,Albuquerque,Albuquerque,Bernalillo County
269239,7466,Adams Park,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
760926,7468,Red Hawk,Neighborhood,CO,CO,Castle Rock,Denver-Aurora-Lakewood,Douglas County
273507,7469,Drexel Park,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
272106,7470,Graceland,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
762511,7470,Gibson Village,Neighborhood,NC,NC,Concord,Charlotte-Concord-Gastonia,Cabarrus County
275398,7470,Sonoma Ranch,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
418082,7473,Gilcrease Hills,Neighborhood,OK,OK,Tulsa,Tulsa,Tulsa County
112880,7473,Sierra Vista,Neighborhood,CO,CO,Arvada,Denver-Aurora-Lakewood,Jefferson County
753814,7473,Callow Hill,Neighborhood,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
252029,7473,Summitview,Neighborhood,WA,WA,Yakima,Yakima,Yakima County
275725,7478,The Terraces at Encino Creek Owners Association,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
416863,7478,Encino Rio HOA,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
31792,7478,Golden Valley,Neighborhood,NV,NV,Reno,Reno,Washoe County
195095,7481,Green Acres,Neighborhood,CA,CA,Visalia,Visalia-Porterville,Tulare County
273949,7482,Hayfield Dundee,Neighborhood,KY,KY,Louisville,Louisville/Jefferson County,Jefferson County
229203,7482,Quito,Neighborhood,CA,CA,Saratoga,San Jose-Sunnyvale-Santa Clara,Santa Clara County
259156,7484,Bear Creek,Neighborhood,WA,WA,Redmond,Seattle-Tacoma-Bellevue,King County
4000,7485,Cashion,Neighborhood,AZ,AZ,Avondale,Phoenix-Mesa-Scottsdale,Maricopa County
417519,7485,Corona Heights,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County
763057,7485,Telegraph Hazelton,Neighborhood,MI,MI,Redford,Detroit-Warren-Dearborn,Wayne County
764131,7485,Saint Lawrence-McCallister,Neighborhood,IN,IN,Lafayette,Lafayette-West Lafayette,Tippecanoe County
269881,7489,Parklane,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
761561,7489,Homestead Park,Neighborhood,CO,CO,Arvada,Denver-Aurora-Lakewood,Jefferson County
267446,7491,Washington,Neighborhood,IL,IL,Aurora,Chicago-Naperville-Elgin,Kane County
762352,7491,Peacock Hill,Neighborhood,WA,WA,Gig Harbor,Seattle-Tacoma-Bellevue,Pierce County
275921,7491,Warren Sherman,Neighborhood,OH,OH,Toledo,Toledo,Lucas County
403498,7491,Mahaning Heights,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
761063,7495,Morrison Estates,Neighborhood,CA,CA,Agoura Hills,Los Angeles-Long Beach-Anaheim,Los Angeles County
763702,7495,Kutzky Park,Neighborhood,MN,MN,Rochester,Rochester,Olmsted County
763445,7495,Caddo Park,Neighborhood,TX,TX,Plano,Dallas-Fort Worth-Arlington,Collin County
273290,7498,Closeburn-Glenkirk,Neighborhood,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County
17208,7498,Brushy Creek,Neighborhood,TX,TX,Round Rock,Austin-Round Rock,Williamson County
261843,7501,Garden City,Neighborhood,VA,VA,Roanoke,Roanoke,Roanoke City
274650,7501,Nebraska,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
269825,7501,Hanlon-Longwood,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
274958,7504,Rouge Park,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County
141679,7504,Colburn,Neighborhood,WI,WI,Green Bay,Green Bay,Brown County
206571,7504,Bryant,Neighborhood,OR,OR,Lake Oswego,Portland-Vancouver-Hillsboro,Clackamas County
144985,7507,Fairway,Neighborhood,FL,FL,New Smyrna Beach,Deltona-Daytona Beach-Ormond Beach,Volusia County
42922,7507,Potosi,Neighborhood,TX,TX,Abilene,Abilene,Taylor County
763023,7509,Baristo,Neighborhood,CA,CA,Palm Springs,Riverside-San Bernardino-Ontario,Riverside County
271876,7509,Fourth Plain Village,Neighborhood,WA,WA,Vancouver,Portland-Vancouver-Hillsboro,Clark County
763093,7511,Eustis-Easton's Pond,Neighborhood,RI,RI,Newport,Providence-Warwick,Newport County
764122,7511,Columbian Park,Neighborhood,IN,IN,Lafayette,Lafayette-West Lafayette,Tippecanoe County
275870,7511,Village at Rustic Oaks,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
416636,7514,Oakcrest,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
763001,7514,Downtown,Neighborhood,PA,PA,Wilkes-Barre,Scranton--Wilkes-Barre--Hazleton,Luzerne County
416637,7514,Saddlebrook,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
416633,7514,Ridgemere,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
737793,7514,Snake Hill,Neighborhood,WA,WA,Renton,Seattle-Tacoma-Bellevue,King County
411577,7519,McBride,Neighborhood,VA,VA,Blacksburg,Blacksburg-Christiansburg-Radford,Montgomery County
270986,7519,Eastmont,Neighborhood,OH,OH,Dayton,Dayton,Montgomery County
269489,7521,Gray's Woods,Neighborhood,IA,IA,Des Moines,Des Moines-West Des Moines,Polk County
274321,7521,Linden Hills and Indian Heights,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
121157,7521,Mill Plain,Neighborhood,CT,CT,Waterbury,New Haven-Milford,New Haven County
276089,7524,Wilmore,Neighborhood,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County
762611,7526,Red Bud Park,Neighborhood,TX,TX,Abilene,Abilene,Taylor County
188554,7526,Clearbrook Park,Neighborhood,NJ,NJ,Monroe Township,New York-Newark-Jersey City,Middlesex County
763615,7526,Cuyler-Brownville,Neighborhood,GA,GA,Savannah,Savannah,Chatham County
763570,7530,Bundschu,Neighborhood,MO,MO,Independence,Kansas City,Jackson County
193186,7530,Bay Park,Neighborhood,NY,NY,East Rockaway,New York-Newark-Jersey City,Nassau County
241664,7530,Beacon Light,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City
417674,7533,Mira Vista Place,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
415948,7533,North Campus,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
269739,7537,Whitney,Neighborhood,LA,LA,New Orleans,New Orleans-Metairie,Orleans Parish
762566,7538,Lawrence-City Park,Neighborhood,WI,WI,Appleton,Appleton,Outagamie County
270809,7539,Butler Manor,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County
121675,7539,Benning,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
11950,7541,Hollyglen,Neighborhood,CA,CA,Hawthorne,Los Angeles-Long Beach-Anaheim,Los Angeles County
131352,7541,Riverhill,Neighborhood,GA,GA,Marietta,Atlanta-Sandy Springs-Roswell,Cobb County
271556,7541,San Antonio Creekside,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
129121,7541,Hampton Farms,Neighborhood,GA,GA,Marietta,Atlanta-Sandy Springs-Roswell,Cobb County
270300,7545,Lower Rattlesnake,Neighborhood,MT,MT,Missoula,Missoula,Missoula County
271914,7545,Meadow Homes,Neighborhood,WA,WA,Vancouver,Portland-Vancouver-Hillsboro,Clark County
273439,7547,Dawes,Neighborhood,AL,AL,Mobile,Mobile,Mobile County
761396,7547,Axtell Park,Neighborhood,SD,SD,Sioux Falls,Sioux Falls,Minnehaha County
763564,7547,Midtown,Neighborhood,GA,GA,Savannah,Savannah,Chatham County
273391,7547,Crawford Roberts,Neighborhood,PA,PA,Pittsburgh,Pittsburgh,Allegheny County
403521,7547,Sumner,Neighborhood,OR,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County
274783,7552,Northhampton-Alamo Farmsteads-Babcock Road,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
273133,7552,Capitol View,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
761607,7552,East Lawrence,Neighborhood,KS,KS,Lawrence,Lawrence,Douglas County
273915,7552,Haggin Oaks,Neighborhood,CA,CA,Bakersfield,Bakersfield,Kern County
762111,7557,Concord Road West,Neighborhood,MA,MA,Marlborough,Boston-Cambridge-Newton,Middlesex County
761067,7557,Oak Knoll Village,Neighborhood,CA,CA,Ladera Ranch,Los Angeles-Long Beach-Anaheim,Orange County
403503,7559,Woodlands,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
271889,7559,Hough,Neighborhood,WA,WA,Vancouver,Portland-Vancouver-Hillsboro,Clark County
417641,7561,El Dorado at the Highlands,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
274827,7561,Oak Creek,Neighborhood,OR,OR,Lake Oswego,Portland-Vancouver-Hillsboro,Clackamas County
417642,7561,Circle G at the Highlands,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
761021,7564,Kulshan Creek,Neighborhood,WA,WA,Mount Vernon,Mount Vernon-Anacortes,Skagit County
275954,7564,West Blue Valley,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
410356,7564,Provost,Neighborhood,UT,UT,Provo,Provo-Orem,Utah County
270227,7564,Marine Villa,Neighborhood,MO,MO,Saint Louis,St. Louis,Saint Louis City
761600,7564,Prairie Park,Neighborhood,KS,KS,Lawrence,Lawrence,Douglas County
22445,7570,Meridian,Neighborhood,PA,PA,Butler Township,Pittsburgh,Butler County
761300,7570,Omah Street,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
35525,7570,Essex Village,Neighborhood,CT,CT,Essex,Hartford-West Hartford-East Hartford,Middlesex County
753809,7573,Fitler Square,Neighborhood,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
763126,7574,Memorial Park,Neighborhood,FL,FL,Lake Worth,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
416085,7576,East Aurora,Neighborhood,CO,CO,Boulder,Boulder,Boulder County
236131,7576,Oak Trail Shores,Neighborhood,TX,TX,Granbury,Dallas-Fort Worth-Arlington,Hood County
417726,7576,Lagos Vistoso,Neighborhood,AZ,AZ,Chandler,Phoenix-Mesa-Scottsdale,Maricopa County
417596,7576,Towne Meadows,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
268605,7580,Windsor Village North,Neighborhood,CA,CA,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange County
273075,7581,Brownlee Woods,Neighborhood,OH,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County
25937,7581,Mogul,Neighborhood,NV,NV,Reno,Reno,Washoe County
343507,7581,Sherman Village,Neighborhood,WI,WI,Madison,Madison,Dane County
126386,7584,Terra Mar,Neighborhood,FL,FL,Pompano Beach,Miami-Fort Lauderdale-West Palm Beach,Broward County
127281,7585,Bolton,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
422785,7585,Crawford Farms,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
763728,7585,Shepard Street,Neighborhood,MI,MI,Lansing,Lansing-East Lansing,Ingham County
199942,7588,Central College,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
123871,7589,Carver Manor,Neighborhood,FL,FL,Jacksonville,Jacksonville,Duval County
417656,7589,White Fence Farms,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
762712,7591,Kathleen-Jeannette,Neighborhood,IN,IN,Evansville,Evansville,Vanderburgh County
762041,7591,Old Town West,Neighborhood,CO,CO,Fort Collins,Fort Collins,Larimer County
416010,7593,German Village,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
273262,7593,Center City,Neighborhood,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
762507,7593,Kings Crossing,Neighborhood,NC,NC,Concord,Charlotte-Concord-Gastonia,Cabarrus County
271386,7593,Fondren Gardens,Neighborhood,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County
762347,7597,Greater Mulwood,Neighborhood,CA,CA,Calabasas,Los Angeles-Long Beach-Anaheim,Los Angeles County
761991,7597,McKinley & Railroad Parks,Neighborhood,MN,MN,Saint Cloud,St. Cloud,Stearns County
763590,7599,Godley Station,Neighborhood,GA,GA,Savannah,Savannah,Chatham County
763669,7600,South High,Neighborhood,ND,ND,Fargo,Fargo,Cass County
271212,7602,Riverfront,Neighborhood,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
247342,7603,Shiloh,Neighborhood,NC,NC,Morrisville,Raleigh,Wake County
275575,7603,Steubing Ranch,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
270106,7603,Downtown East,Neighborhood,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County
417021,7607,Eucalyptus Hill,Neighborhood,CA,CA,Santa Barbara,Santa Maria-Santa Barbara,Santa Barbara County
763138,7609,Cascade Canyon,Neighborhood,CA,CA,Mill Valley,San Francisco-Oakland-Hayward,Marin County
274215,7609,La Placita Park,Neighborhood,KS,KS,Wichita,Wichita,Sedgwick County
246040,7611,Norview,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City
213185,7611,Meadowood,Neighborhood,PA,PA,Butler Township,Pittsburgh,Butler County
261070,7611,Highland Park,Neighborhood,TX,TX,Texarkana,Texarkana,Bowie County
422796,7614,Falcon Ridge,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
6230,7615,North Ocean City,Neighborhood,MD,MD,Ocean City,Salisbury,Worcester County
276044,7615,Westwood Valley,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
276043,7615,Westwood North,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
737842,7615,Monterrey Terrace,Neighborhood,WA,WA,Renton,Seattle-Tacoma-Bellevue,King County
403532,7619,Harrisburg - Manchester,Neighborhood,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County
262954,7619,Grant,Neighborhood,OR,OR,Salem,Salem,Marion County
268787,7619,Downtown,Neighborhood,CT,CT,Hartford,Hartford-West Hartford-East Hartford,Hartford County
269425,7619,Ridgedale Park,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
738043,7623,Old Collier,Neighborhood,FL,FL,Pompano Beach,Miami-Fort Lauderdale-West Palm Beach,Broward County
223811,7624,Windmill Harbour,Neighborhood,SC,SC,Hilton Head Island,Hilton Head Island-Bluffton-Beaufort,Beaufort County
764107,7625,Park Haven,Neighborhood,IA,IA,Waterloo,Waterloo-Cedar Falls,Black Hawk County
243810,7625,Glencarlyn,Neighborhood,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County
416828,7627,Village of Summerwind,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
416829,7627,Village of Foxview,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
416825,7627,Village of Boxmere,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
416805,7627,Village of Cherry Glen,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
416823,7627,Village of Ashlawn,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
157245,7627,Carroll Knolls,Neighborhood,MD,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County
274701,7627,North Dodge,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
273340,7627,Concord Hills,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
762834,7627,East Side,Neighborhood,MA,MA,Wakefield,Boston-Cambridge-Newton,Middlesex County
276274,7627,Concord Place,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
403293,7637,South East Ravenswood,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
273281,7637,Cleveland Park,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
417559,7637,Crossings at Crossroads,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
343596,7637,Maple-Prairie,Neighborhood,WI,WI,Madison,Madison,Dane County
272058,7637,Cambridge Heights,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
763972,7637,Casino Row,Neighborhood,IA,IA,Council Bluffs,Omaha-Council Bluffs,Pottawattamie County
272049,7637,Brewer's Hill,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
342705,7644,Osuna Park,Neighborhood,NM,NM,Albuquerque,Albuquerque,Bernalillo County
276171,7644,York,Neighborhood,WA,WA,Bellingham,Bellingham,Whatcom County
269845,7647,Lake Walker,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
272059,7647,Cannon Park,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
272196,7647,National Park,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
415960,7650,King-Lincoln-Bronzeville,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
164146,7651,Woodside Park,Neighborhood,MD,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County
763131,7652,Mango Groves,Neighborhood,FL,FL,Lake Worth,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
271701,7653,Donaldson Run,Neighborhood,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County
271109,7654,Markham,Neighborhood,OR,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County
275385,7654,Skunk City,Neighborhood,NY,NY,Syracuse,Syracuse,Onondaga County
132610,7654,West Hampton,Neighborhood,GA,GA,Marietta,Atlanta-Sandy Springs-Roswell,Cobb County
763056,7657,Grand Dale Gardens,Neighborhood,MI,MI,Redford,Detroit-Warren-Dearborn,Wayne County
764280,7658,River Crossing,Neighborhood,WI,WI,Kenosha,Chicago-Naperville-Elgin,Kenosha County
269835,7659,Hopkins Bayview,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
764030,7659,Tripp's Park,Neighborhood,PA,PA,Scranton,Scranton--Wilkes-Barre--Hazleton,Lackawanna County
